IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
Youth_svy_age_range,Age range of most recent adolescent survey,text,WPR,Western Pacific,Country,PLW,Palau,Year,2022,true,,,,,,,,,,,,,,,,13,,15,13-15,,,EN,2023-12-06T23:00:00.000Z
Youth_svy_age_range,Age range of most recent adolescent survey,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2022,true,,,,,,,,,,,,,,,,13,,15,13-15,,,EN,2023-12-06T23:00:00.000Z
Youth_svy_age_range,Age range of most recent adolescent survey,text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2022,true,,,,,,,,,,,,,,,,13,,15,13-15,,,EN,2023-12-06T23:00:00.000Z
Youth_svy_age_range,Age range of most recent adolescent survey,text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2022,true,,,,,,,,,,,,,,,,13,,18,13-18,,,EN,2023-12-06T23:00:00.000Z
Youth_svy_age_range,Age range of most recent adolescent survey,text,EUR,Europe,Country,CHE,Switzerland,Year,2022,true,,,,,,,,,,,,,,,,15,,15,15-15,,,EN,2023-12-06T23:00:00.000Z
Youth_svy_age_range,Age range of most recent adolescent survey,text,EUR,Europe,Country,SWE,Sweden,Year,2022,true,,,,,,,,,,,,,,,,15,,16,15-16,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,1.8,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,10.6,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,15,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,16,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,16,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,2.8,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,2.9,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,WPR,Western Pacific,Country,PLW,Palau,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,23.7,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,WPR,Western Pacific,Country,PLW,Palau,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,24.6,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,WPR,Western Pacific,Country,PLW,Palau,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,25.1,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,3.5,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,4.2,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,4.4,,,EN,2023-12-06T23:00:00.000Z
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,8,,,EN,2023-12-06T23:00:00.000Z
