IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2010,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.9,,,3.3,,6.4,4.9 [3.3-6.4],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2010,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.9,,,3.6,,6.2,4.9 [3.6-6.2],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2010,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,40.2,,,30.4,,50.1,40.2 [30.4-50.1],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,40.2,,,31.9,,48.6,40.2 [31.9-48.6],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2010,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,40.5,,,32.3,,48.7,40.5 [32.3-48.7],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,40.8,,,33.6,,48,40.8 [33.6-48.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2010,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,41,,,31.7,,50.3,41.0 [31.7-50.3],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2010,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,41,,,31.7,,50.3,41.0 [31.7-50.3],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,41.3,,,33.3,,49.3,41.3 [33.3-49.3],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,41.6,,,32.7,,50.5,41.6 [32.7-50.5],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,41.9,,,35.9,,48,41.9 [35.9-48.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,42.2,,,32.3,,52.1,42.2 [32.3-52.1],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,42.2,,,35.6,,48.8,42.2 [35.6-48.8],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,42.4,,,33.8,,51,42.4 [33.8-51.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,42.6,,,32.7,,52.5,42.6 [32.7-52.5],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,42.6,,,36.3,,48.9,42.6 [36.3-48.9],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,43.9,,,37.2,,50.6,43.9 [37.2-50.6],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,44.6,,,37.2,,51.9,44.6 [37.2-51.9],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,44.6,,,37.2,,52,44.6 [37.2-52.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,45,,,37,,53,45.0 [37.0-53.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,45.2,,,34.9,,55.5,45.2 [34.9-55.5],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,45.9,,,34.2,,57.5,45.9 [34.2-57.5],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,46.4,,,38.7,,54,46.4 [38.7-54.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,46.4,,,38.8,,54,46.4 [38.8-54.0],,,EN,2024-01-15T23:00:00.000Z
