indicator,iso3,year,value,low,high,dim1,dim1_type,who_region,who_region_code,spatial_type,Date
MDG_0000000020,FRA,2023,8.3,7.3,9.4,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BHR,2020,15.0,13.0,17.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SAU,2016,10.0,9.4,12.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MEX,2023,29.0,20.0,42.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TCD,2006,150.0,94.0,219.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,NOR,2018,4.1,3.5,4.7,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MHL,2011,335.0,256.0,423.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,DMA,2007,4.9,4.7,5.1,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CHN,2000,107.0,61.0,167.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MUS,2014,13.0,9.4,16.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TUN,2013,35.0,27.0,44.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,KOR,2001,85.0,79.0,91.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,KAZ,2001,185.0,44.0,425.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,HKG,2010,80.0,68.0,92.0,,,,,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TUV,2014,157.0,145.0,170.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CAN,2019,5.8,5.0,6.7,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,NRU,2018,50.0,43.0,58.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BDI,2020,103.0,67.0,148.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LBY,2019,59.0,36.0,87.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SWE,2008,6.4,5.5,7.4,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MDG,2002,280.0,164.0,426.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,KOR,2005,96.0,89.0,103.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ESP,2000,22.0,19.0,26.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PAN,2007,58.0,44.0,73.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CYP,2022,8.1,6.9,9.4,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ARG,2014,25.0,22.0,28.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,GHA,2011,178.0,71.0,333.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,IRL,2003,12.0,10.0,14.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BLZ,2023,27.0,22.0,32.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BRN,2014,55.0,47.0,63.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PER,2011,133.0,99.0,173.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,YEM,2000,116.0,93.0,142.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,NRU,2023,174.0,149.0,202.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,DZA,2015,75.0,53.0,99.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LBN,2023,10.0,8.6,12.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,IRL,2007,11.0,9.7,13.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,EGY,2020,11.0,9.6,12.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BHS,2001,22.0,19.0,25.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VNM,2015,199.0,117.0,303.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LBY,2011,40.0,30.0,51.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ESP,2014,12.0,10.0,14.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PNG,2012,432.0,280.0,617.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LSO,2005,1200.0,453.0,2290.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LVA,2003,85.0,72.0,98.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MKD,2012,21.0,13.0,31.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CHE,2009,7.5,6.4,8.6,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,HND,2020,30.0,23.0,38.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MLT,2013,13.0,11.0,16.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,AZE,2006,83.0,57.0,113.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BGD,2021,221.0,161.0,291.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LBR,2019,308.0,199.0,440.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SLV,2013,44.0,34.0,56.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,NRU,2009,46.0,39.0,53.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SVK,2001,21.0,18.0,24.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,JAM,2022,3.2,2.4,4.1,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,GNB,2006,361.0,234.0,516.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,EGY,2016,14.0,12.0,16.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ARG,2008,26.0,23.0,30.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SYR,2015,20.0,15.0,26.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VEN,2007,30.0,25.0,35.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MHL,2006,334.0,256.0,423.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PRY,2009,44.0,38.0,50.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,FJI,2016,45.0,37.0,53.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ECU,2006,41.0,32.0,50.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,AND,2016,6.4,5.5,7.4,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,NER,2003,159.0,64.0,297.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,NLD,2012,6.3,5.4,7.2,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SYR,2016,22.0,16.0,29.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BHR,2002,29.0,25.0,34.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MDA,2009,125.0,98.0,157.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SVK,2000,22.0,18.0,25.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,THA,2000,241.0,78.0,496.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,HTI,2002,277.0,129.0,479.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VEN,2020,44.0,34.0,55.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,RWA,2014,65.0,48.0,85.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,OMN,2014,10.0,8.8,12.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VUT,2011,67.0,37.0,105.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PRY,2018,43.0,37.0,49.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PRK,2023,513.0,441.0,590.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ISL,2008,2.2,1.9,2.5,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MNE,2006,31.0,22.0,42.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SLB,2023,55.0,42.0,69.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SGP,2015,45.0,39.0,52.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TKM,2015,49.0,37.0,64.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SEN,2012,129.0,88.0,177.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,DMA,2013,4.9,4.6,5.1,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,URY,2000,23.0,19.0,26.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,GRD,2014,0.0,0.0,0.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SMR,2016,0.0,0.0,0.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CIV,2001,350.0,92.0,775.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,UKR,2013,96.0,55.0,149.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VCT,2002,11.0,7.0,15.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MWI,2022,125.0,61.0,212.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,DMA,2005,12.0,11.0,13.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,GNB,2021,361.0,234.0,516.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TJK,2000,219.0,101.0,382.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,STP,2010,117.0,45.0,224.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,KIR,2021,321.0,246.0,406.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,HND,2001,93.0,37.0,176.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,IDN,2022,386.0,350.0,427.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,NPL,2012,293.0,166.0,455.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,GNQ,2017,286.0,185.0,409.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,NGA,2013,219.0,143.0,311.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,USA,2002,6.0,5.2,7.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,KGZ,2023,112.0,88.0,134.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ALB,2009,17.0,15.0,20.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PRK,2013,513.0,446.0,584.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LVA,2015,41.0,35.0,47.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,FSM,2018,110.0,84.0,140.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,JOR,2002,7.3,5.1,10.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LCA,2001,11.0,9.2,12.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SWZ,2019,363.0,228.0,527.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VEN,2014,27.0,23.0,31.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PRY,2023,62.0,53.0,72.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SYC,2015,8.6,7.3,9.9,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TCD,2023,139.0,88.0,202.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SVK,2012,6.8,5.8,7.9,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MNG,2015,428.0,220.0,703.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PNG,2007,432.0,280.0,617.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MMR,2014,411.0,220.0,659.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,AUS,2020,7.2,6.2,8.3,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ISL,2000,5.3,4.5,6.1,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BGD,2002,221.0,161.0,291.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PRK,2007,513.0,446.0,584.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,COK,2008,14.0,12.0,17.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LVA,2017,32.0,28.0,37.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,AND,2014,9.4,8.0,11.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MDG,2022,233.0,149.0,336.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BRA,2017,44.0,38.0,51.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MDG,2012,236.0,152.0,338.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SLE,2017,301.0,191.0,434.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,GRC,2018,4.4,3.7,5.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,DOM,2012,54.0,38.0,72.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LVA,2006,67.0,57.0,77.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,HTI,2013,206.0,158.0,261.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CHN,2012,73.0,60.0,88.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CHN,2009,81.0,65.0,99.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CPV,2004,77.0,59.0,97.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TLS,2005,498.0,390.0,620.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ZMB,2012,456.0,245.0,732.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VNM,2001,290.0,95.0,592.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PAK,2017,267.0,188.0,359.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,EST,2016,16.0,14.0,19.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MCO,2016,6.2,5.3,7.1,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VCT,2020,6.7,5.8,7.8,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,SVK,2013,8.5,7.2,9.8,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,AUS,2022,5.6,4.8,6.5,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PSE,2021,0.6,0.46,0.76,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,WSM,2010,8.3,7.1,9.6,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PRK,2009,513.0,446.0,584.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,QAT,2006,40.0,34.0,46.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,JAM,2003,5.5,3.4,8.2,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TKM,2010,79.0,48.0,118.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ITA,2010,8.7,7.4,10.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,AFG,2006,189.0,122.0,270.0,,,Eastern Mediterranean,EMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,UKR,2007,123.0,58.0,210.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,HUN,2023,5.9,5.0,6.8,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,GNQ,2021,275.0,175.0,396.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,ZAF,2009,1260.0,634.0,2090.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MLT,2016,13.0,11.0,15.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BHS,2004,18.0,15.0,21.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,WSM,2015,11.0,9.3,13.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,DZA,2014,72.0,52.0,95.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MMR,2012,453.0,215.0,777.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CPV,2007,69.0,53.0,87.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TKM,2022,48.0,37.0,61.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,KGZ,2013,142.0,116.0,171.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,AUT,2010,9.1,7.8,11.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TZA,2019,237.0,112.0,408.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BLZ,2003,42.0,33.0,53.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,LTU,2017,52.0,44.0,60.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MNG,2004,428.0,220.0,703.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VCT,2015,7.4,5.5,9.5,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TLS,2004,498.0,394.0,615.0,,,South-East Asia,SEAR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PRI,2000,5.3,4.5,6.1,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,FIN,2004,7.0,6.0,8.1,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VUT,2001,123.0,51.0,227.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,KAZ,2015,81.0,48.0,122.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,BLR,2023,27.0,21.0,35.0,,,Europe,EUR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,TGO,2016,46.0,35.0,58.0,,,Africa,AFR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,FJI,2002,23.0,21.0,25.0,,,Western Pacific,WPR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,PRY,2022,46.0,39.0,54.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,VEN,2010,28.0,24.0,33.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,MEX,2012,22.0,17.0,27.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
MDG_0000000020,CUB,2003,8.6,7.0,10.0,,,Americas,AMR,COUNTRY,2024-10-28T17:07:03.867+01:00
