indicator,iso3,year,value,low,high,dim1,dim1_type,who_region,who_region_code,spatial_type,Date
MALARIA_TOTAL_CASES,KGZ,2016,6.0,,,,,Europe,EUR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,GTM,2016,5001.0,,,,,Americas,AMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,GUF,2020,154.0,,,,,Americas,AMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,TZA,2021,4632180.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,COG,2017,297652.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,BEN,2015,2042684.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,CAF,2022,2460689.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,PRK,2017,4626.0,,,,,South-East Asia,SEAR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,PHL,2016,6690.0,,,,,Western Pacific,WPR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,AGO,2022,9221410.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,BLZ,2020,0.0,,,,,Americas,AMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,NAM,2019,3404.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,SLB,2023,147145.0,,,,,Western Pacific,WPR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,NER,2022,5648740.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,HND,2016,4097.0,,,,,Americas,AMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,IND,2018,429928.0,,,,,South-East Asia,SEAR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,MEX,2022,244.0,,,,,Americas,AMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,COM,2017,3896.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,MYS,2023,3629.0,,,,,Western Pacific,WPR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,AGO,2023,10496880.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,UZB,2020,2.0,,,,,Europe,EUR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,ECU,2017,1380.0,,,,,Americas,AMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,SOM,2018,31030.0,,,,,Eastern Mediterranean,EMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,DOM,2020,829.0,,,,,Americas,AMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,SSD,2018,4697506.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,MYT,2020,25.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,COG,2018,324615.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,MRT,2020,144709.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,AZE,2017,1.0,,,,,Europe,EUR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,PAK,2016,2126497.0,,,,,Eastern Mediterranean,EMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,DJI,2017,14810.0,,,,,Eastern Mediterranean,EMR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,ARM,2015,2.0,,,,,Europe,EUR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,BWA,2017,1911.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,KOR,2018,576.0,,,,,Western Pacific,WPR,COUNTRY,2024-12-10T17:44:48.22+01:00
MALARIA_TOTAL_CASES,RWA,2018,4231883.0,,,,,Africa,AFR,COUNTRY,2024-12-10T17:44:48.22+01:00
