indicator,iso3,year,value,low,high,dim1,dim1_type,who_region,who_region_code,spatial_type,Date
MDG_0000000029,MHL,2023,,,,,,Western Pacific,WPR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SLV,2007,0.6,0.5,0.6,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,BLZ,2006,1.4,1.3,1.5,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,GMB,2023,1.4,1.1,1.7,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,CZE,2016,,,,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,AND,2011,,,,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SMR,2008,,,,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,ESP,2002,0.5,0.4,0.5,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SGP,2010,0.1,0.1,0.1,,,Western Pacific,WPR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,RWA,2023,2.2,2.1,2.3,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,PAN,2010,0.9,0.9,1.0,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,ZWE,2017,13.6,13.4,13.8,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,LAO,2021,0.4,0.3,0.4,,,Western Pacific,WPR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,MEX,2024,0.5,0.4,0.5,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,NRU,2002,,,,,,Western Pacific,WPR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,BOL,2016,0.3,0.3,0.4,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,LKA,2018,0.1,0.1,0.1,,,South-East Asia,SEAR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,CPV,2017,0.8,0.7,0.9,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,ROU,2024,0.2,0.1,0.2,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,CRI,2021,0.6,0.5,0.6,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,ZWE,2020,12.0,11.8,12.2,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,BHR,2007,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,KGZ,2023,0.3,0.2,0.3,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
