IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AMR,Americas,Country,SLV,El Salvador,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,EST,Estonia,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,SWZ,Eswatini,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,ETH,Ethiopia,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,WPR,Western Pacific,Country,FJI,Fiji,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,FIN,Finland,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,FRA,France,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,GAB,Gabon,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,GMB,Gambia,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,GEO,Georgia,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,DEU,Germany,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,GHA,Ghana,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,GRC,Greece,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AMR,Americas,Country,GRD,Grenada,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AMR,Americas,Country,GTM,Guatemala,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AMR,Americas,Country,HND,Honduras,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,HUN,Hungary,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,ISL,Iceland,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,SEAR,South-East Asia,Country,IND,India,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,IRL,Ireland,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,ISR,Israel,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,ITA,Italy,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AMR,Americas,Country,JAM,Jamaica,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,WPR,Western Pacific,Country,JPN,Japan,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,KEN,Kenya,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,LVA,Latvia,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,LSO,Lesotho,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,LBR,Liberia,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,LTU,Lithuania,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,LUX,Luxembourg,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,MDG,Madagascar,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,MWI,Malawi,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,MLI,Mali,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,EUR,Europe,Country,MLT,Malta,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,MRT,Mauritania,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AFR,Africa,Country,MUS,Mauritius,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,AMR,Americas,Country,MEX,Mexico,Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
R_admin_duty_free_banned,Tobacco tax administration: Sales of duty (or excise) free cigarettes banned,text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2022,true,,,,,,,,,,,,,,,,,,,No,823,,EN,2023-12-14T23:00:00.000Z
